request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,discard
2676,53.52,t02,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-014"", ""p00402""]",256,0.8333333333333333,32,low,p00402,False
2677,53.54,t12,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-027"", ""p00124""]",512,0.5,32,low,p00124,False
2678,53.56,t06,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-037"", ""p00134""]",1024,0.8333333333333333,32,low,p00134,False
2679,53.58,t04,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-033"", ""p00324""]",2048,0.5,32,low,p00324,False
2680,53.6,t15,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-061"", ""p00255""]",256,1.0,32,low,p00255,False
2681,53.620000000000005,t05,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-066"", ""p00357""]",512,0.6666666666666666,32,low,p00357,False
2682,53.64,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",1024,0.5,32,low,p00220,False
2683,53.660000000000004,t09,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-022"", ""p00313""]",2048,0.6666666666666666,32,low,p00313,False
2684,53.68,t03,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-003"", ""p00003""]",256,1.0,32,low,p00003,False
2685,53.7,t00,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-047"", ""p00144""]",512,0.5,32,low,p00144,False
2686,53.72,t03,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-015"", ""p00403""]",1024,1.0,32,low,p00403,False
2687,53.74,t11,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-026"", ""p00123""]",2048,1.0,32,low,p00123,False
2688,53.76,t08,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-003"", ""p00488""]",256,0.5,32,low,p00488,False
2689,53.78,t08,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-070"", ""p00264""]",512,0.5,32,low,p00264,False
2690,53.800000000000004,t05,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-015"", ""p00597""]",1024,0.6666666666666666,32,low,p00597,False
2691,53.82,t11,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-010"", ""p00107""]",2048,1.0,32,low,p00107,False
2692,53.84,t12,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-075"", ""p00172""]",256,0.5,32,low,p00172,False
2693,53.86,t14,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-091"", ""p00382""]",512,0.8333333333333333,32,low,p00382,False
2694,53.88,t08,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-024"", ""p00024""]",1024,0.5,32,low,p00024,False
2695,53.9,t15,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-044"", ""p00335""]",2048,1.0,32,low,p00335,False
2696,53.92,t05,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-066"", ""p00357""]",256,0.6666666666666666,32,low,p00357,False
2697,53.94,t09,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-025"", ""p00025""]",512,0.6666666666666666,32,low,p00025,False
2698,53.96,t05,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-037"", ""p00037""]",1024,0.6666666666666666,32,low,p00037,False
2699,53.980000000000004,t11,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-041"", ""p00235""]",2048,1.0,32,low,p00235,False
2700,54.0,t06,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-085"", ""p00182""]",256,0.8333333333333333,32,low,p00182,False
2701,54.02,t11,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-026"", ""p00123""]",512,1.0,32,low,p00123,False
2702,54.04,t13,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-059"", ""p00253""]",1024,0.6666666666666666,32,low,p00253,False
2703,54.06,t08,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-003"", ""p00488""]",2048,0.5,32,low,p00488,False
2704,54.08,t00,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-078"", ""p00272""]",256,0.5,32,low,p00272,False
2705,54.1,t10,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-041"", ""p00138""]",512,0.8333333333333333,32,low,p00138,False
2706,54.120000000000005,t04,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-079"", ""p00564""]",1024,0.5,32,low,p00564,False
2707,54.14,t13,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-093"", ""p00093""]",2048,0.6666666666666666,32,low,p00093,False
2708,54.160000000000004,t08,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-071"", ""p00168""]",256,0.5,32,low,p00168,False
2709,54.18,t01,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-014"", ""p00305""]",512,0.6666666666666666,32,low,p00305,False
2710,54.2,t02,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-094"", ""p00482""]",1024,0.8333333333333333,32,low,p00482,False
2711,54.22,t05,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-049"", ""p00437""]",2048,0.6666666666666666,32,low,p00437,False
2712,54.24,t12,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-023"", ""p00508""]",256,0.5,32,low,p00508,False
2713,54.26,t01,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-001"", ""p00001""]",512,0.6666666666666666,32,low,p00001,False
2714,54.28,t05,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-067"", ""p00261""]",1024,0.6666666666666666,32,low,p00261,False
2715,54.300000000000004,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",2048,1.0,32,low,p00219,False
2716,54.32,t14,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-030"", ""p00030""]",256,0.8333333333333333,32,low,p00030,False
2717,54.34,t12,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-012"", ""p00012""]",512,0.5,32,low,p00012,False
2718,54.36,t11,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-042"", ""p00139""]",1024,1.0,32,low,p00139,False
2719,54.38,t01,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-076"", ""p00561""]",2048,0.6666666666666666,32,low,p00561,False
2720,54.4,t00,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-015"", ""p00112""]",256,0.5,32,low,p00112,False
2721,54.42,t05,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-000"", ""p00485""]",512,0.6666666666666666,32,low,p00485,False
2722,54.44,t03,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-064"", ""p00355""]",1024,1.0,32,low,p00355,False
2723,54.46,t14,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-073"", ""p00558""]",2048,0.8333333333333333,32,low,p00558,False
2724,54.480000000000004,t08,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-003"", ""p00488""]",256,0.5,32,low,p00488,False
2725,54.5,t03,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-018"", ""p00115""]",512,1.0,32,low,p00115,False
2726,54.52,t11,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-070"", ""p00555""]",1024,1.0,32,low,p00555,False
2727,54.54,t13,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-029"", ""p00029""]",2048,0.6666666666666666,32,low,p00029,False
2728,54.56,t12,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-027"", ""p00124""]",256,0.5,32,low,p00124,False
2729,54.58,t08,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-085"", ""p00376""]",512,0.5,32,low,p00376,False
2730,54.6,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-019"", ""p00019""]",1024,1.0,32,low,p00019,False
2731,54.620000000000005,t00,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-095"", ""p00192""]",2048,0.5,32,low,p00192,False
2732,54.64,t03,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-013"", ""p00595""]",256,1.0,32,low,p00595,False
2733,54.660000000000004,t01,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-080"", ""p00177""]",512,0.6666666666666666,32,low,p00177,False
2734,54.68,t12,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-073"", ""p00364""]",1024,0.5,32,low,p00364,False
2735,54.7,t11,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-072"", ""p00363""]",2048,1.0,32,low,p00363,False
2736,54.72,t11,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-023"", ""p00411""]",256,1.0,32,low,p00411,False
2737,54.74,t12,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-087"", ""p00572""]",512,0.5,32,low,p00572,False
2738,54.76,t14,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-090"", ""p00478""]",1024,0.8333333333333333,32,low,p00478,False
2739,54.78,t09,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-038"", ""p00329""]",2048,0.6666666666666666,32,low,p00329,False
2740,54.800000000000004,t01,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-079"", ""p00273""]",256,0.6666666666666666,32,low,p00273,False
2741,54.82,t12,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-044"", ""p00044""]",512,0.5,32,low,p00044,False
2742,54.84,t04,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-020"", ""p00020""]",1024,0.5,32,low,p00020,False
2743,54.86,t07,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-007"", ""p00007""]",2048,1.0,32,low,p00007,False
2744,54.88,t04,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-063"", ""p00548""]",256,0.5,32,low,p00548,False
2745,54.9,t14,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-073"", ""p00558""]",512,0.8333333333333333,32,low,p00558,False
2746,54.92,t03,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-046"", ""p00531""]",1024,1.0,32,low,p00531,False
2747,54.94,t09,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-022"", ""p00313""]",2048,0.6666666666666666,32,low,p00313,False
2748,54.96,t11,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-005"", ""p00587""]",256,1.0,32,low,p00587,False
2749,54.980000000000004,t02,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-093"", ""p00578""]",512,0.8333333333333333,32,low,p00578,False
2750,55.0,t00,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-029"", ""p00320""]",1024,0.5,32,low,p00320,False
2751,55.02,t11,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-057"", ""p00251""]",2048,1.0,32,low,p00251,False
2752,55.04,t00,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-044"", ""p00432""]",256,0.5,32,low,p00432,False
2753,55.06,t04,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-051"", ""p00148""]",512,0.5,32,low,p00148,False
2754,55.08,t15,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-012"", ""p00303""]",1024,1.0,32,low,p00303,False
2755,55.1,t03,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-018"", ""p00115""]",2048,1.0,32,low,p00115,False
2756,55.120000000000005,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",256,0.5,32,low,p00220,False
2757,55.14,t04,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-079"", ""p00564""]",512,0.5,32,low,p00564,False
2758,55.160000000000004,t01,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-077"", ""p00465""]",1024,0.6666666666666666,32,low,p00465,False
2759,55.18,t07,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-021"", ""p00215""]",2048,1.0,32,low,p00215,False
2760,55.2,t08,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-020"", ""p00408""]",256,0.5,32,low,p00408,False
2761,55.22,t05,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-003"", ""p00197""]",512,0.6666666666666666,32,low,p00197,False
2762,55.24,t04,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-065"", ""p00356""]",1024,0.5,32,low,p00356,False
2763,55.26,t02,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-014"", ""p00402""]",2048,0.8333333333333333,32,low,p00402,False
2764,55.28,t06,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-002"", ""p00390""]",256,0.8333333333333333,32,low,p00390,False
2765,55.300000000000004,t09,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-007"", ""p00201""]",512,0.6666666666666666,32,low,p00201,False
2766,55.32,t14,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-043"", ""p00334""]",1024,0.8333333333333333,32,low,p00334,False
2767,55.34,t00,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-096"", ""p00096""]",2048,0.5,32,low,p00096,False
2768,55.36,t00,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-092"", ""p00480""]",256,0.5,32,low,p00480,False
2769,55.38,t12,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-007"", ""p00492""]",512,0.5,32,low,p00492,False
2770,55.4,t01,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-001"", ""p00001""]",1024,0.6666666666666666,32,low,p00001,False
2771,55.42,t03,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-078"", ""p00563""]",2048,1.0,32,low,p00563,False
2772,55.44,t03,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-001"", ""p00195""]",256,1.0,32,low,p00195,False
2773,55.46,t13,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-042"", ""p00333""]",512,0.6666666666666666,32,low,p00333,False
2774,55.480000000000004,t07,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-036"", ""p00327""]",1024,1.0,32,low,p00327,False
2775,55.5,t05,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-068"", ""p00165""]",2048,0.6666666666666666,32,low,p00165,False
2776,55.52,t03,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-079"", ""p00467""]",256,1.0,32,low,p00467,False
2777,55.54,t02,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-064"", ""p00258""]",512,0.8333333333333333,32,low,p00258,False
2778,55.56,t00,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-093"", ""p00384""]",1024,0.5,32,low,p00384,False
2779,55.58,t14,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-044"", ""p00238""]",2048,0.8333333333333333,32,low,p00238,False
2780,55.6,t05,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-084"", ""p00181""]",256,0.6666666666666666,32,low,p00181,False
2781,55.620000000000005,t09,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-072"", ""p00169""]",512,0.6666666666666666,32,low,p00169,False
2782,55.64,t09,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-057"", ""p00057""]",1024,0.6666666666666666,32,low,p00057,False
2783,55.660000000000004,t12,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-040"", ""p00428""]",2048,0.5,32,low,p00428,False
2784,55.68,t11,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-088"", ""p00379""]",256,1.0,32,low,p00379,False
2785,55.7,t11,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-056"", ""p00347""]",512,1.0,32,low,p00347,False
2786,55.72,t06,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-084"", ""p00278""]",1024,0.8333333333333333,32,low,p00278,False
2787,55.74,t12,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-006"", ""p00588""]",2048,0.5,32,low,p00588,False
2788,55.76,t15,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-009"", ""p00591""]",256,1.0,32,low,p00591,False
2789,55.78,t11,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-007"", ""p00395""]",512,1.0,32,low,p00395,False
2790,55.800000000000004,t04,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-001"", ""p00292""]",1024,0.5,32,low,p00292,False
2791,55.82,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",2048,1.0,32,low,p00219,False
2792,55.84,t04,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-047"", ""p00532""]",256,0.5,32,low,p00532,False
2793,55.86,t05,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-034"", ""p00325""]",512,0.6666666666666666,32,low,p00325,False
2794,55.88,t12,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-010"", ""p00204""]",1024,0.5,32,low,p00204,False
2795,55.9,t02,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-002"", ""p00002""]",2048,0.8333333333333333,32,low,p00002,False
2796,55.92,t10,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-074"", ""p00074""]",256,0.8333333333333333,32,low,p00074,False
2797,55.94,t08,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-006"", ""p00200""]",512,0.5,32,low,p00200,False
2798,55.96,t12,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-092"", ""p00092""]",1024,0.5,32,low,p00092,False
2799,55.980000000000004,t06,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-005"", ""p00102""]",2048,0.8333333333333333,32,low,p00102,False
2800,56.0,t06,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-006"", ""p00006""]",256,0.8333333333333333,32,low,p00006,False
2801,56.02,t09,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-086"", ""p00377""]",512,0.6666666666666666,32,low,p00377,False
2802,56.04,t04,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-034"", ""p00228""]",1024,0.5,32,low,p00228,False
2803,56.06,t05,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-003"", ""p00197""]",2048,0.6666666666666666,32,low,p00197,False
2804,56.08,t12,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-040"", ""p00428""]",256,0.5,32,low,p00428,False
2805,56.1,t12,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-006"", ""p00588""]",512,0.5,32,low,p00588,False
2806,56.120000000000005,t11,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-040"", ""p00331""]",1024,1.0,32,low,p00331,False
2807,56.14,t10,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-058"", ""p00058""]",2048,0.8333333333333333,32,low,p00058,False
2808,56.160000000000004,t08,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-037"", ""p00328""]",256,0.5,32,low,p00328,False
2809,56.18,t04,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-064"", ""p00452""]",512,0.5,32,low,p00452,False
2810,56.2,t01,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-014"", ""p00305""]",1024,0.6666666666666666,32,low,p00305,False
2811,56.22,t10,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-021"", ""p00506""]",2048,0.8333333333333333,32,low,p00506,False
2812,56.24,t01,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-016"", ""p00113""]",256,0.6666666666666666,32,low,p00113,False
2813,56.26,t03,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-003"", ""p00003""]",512,1.0,32,low,p00003,False
2814,56.28,t08,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-005"", ""p00296""]",1024,0.5,32,low,p00296,False
2815,56.300000000000004,t10,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-025"", ""p00122""]",2048,0.8333333333333333,32,low,p00122,False
2816,56.32,t12,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-010"", ""p00204""]",256,0.5,32,low,p00204,False
2817,56.34,t06,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-002"", ""p00390""]",512,0.8333333333333333,32,low,p00390,False
2818,56.36,t06,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-019"", ""p00310""]",1024,0.8333333333333333,32,low,p00310,False
2819,56.38,t02,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-029"", ""p00514""]",2048,0.8333333333333333,32,low,p00514,False
2820,56.4,t11,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-089"", ""p00283""]",256,1.0,32,low,p00283,False
2821,56.42,t02,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-014"", ""p00402""]",512,0.8333333333333333,32,low,p00402,False
2822,56.44,t03,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-014"", ""p00499""]",1024,1.0,32,low,p00499,False
2823,56.46,t07,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-003"", ""p00391""]",2048,1.0,32,low,p00391,False
2824,56.480000000000004,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-019"", ""p00019""]",256,1.0,32,low,p00019,False
2825,56.5,t14,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-027"", ""p00318""]",512,0.8333333333333333,32,low,p00318,False
2826,56.52,t04,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-082"", ""p00276""]",1024,0.5,32,low,p00276,False
2827,56.54,t15,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-045"", ""p00239""]",2048,1.0,32,low,p00239,False
2828,56.56,t07,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-004"", ""p00295""]",256,1.0,32,low,p00295,False
2829,56.58,t14,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-028"", ""p00222""]",512,0.8333333333333333,32,low,p00222,False
2830,56.6,t13,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-045"", ""p00045""]",1024,0.6666666666666666,32,low,p00045,False
2831,56.620000000000005,t14,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-091"", ""p00382""]",2048,0.8333333333333333,32,low,p00382,False
2832,56.64,t08,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-068"", ""p00456""]",256,0.5,32,low,p00456,False
2833,56.660000000000004,t15,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-046"", ""p00143""]",512,1.0,32,low,p00143,False
2834,56.68,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",1024,0.5,32,low,p00220,False
2835,56.7,t03,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-096"", ""p00387""]",2048,1.0,32,low,p00387,False
2836,56.72,t02,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-015"", ""p00306""]",256,0.8333333333333333,32,low,p00306,False
2837,56.74,t02,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-018"", ""p00018""]",512,0.8333333333333333,32,low,p00018,False
2838,56.76,t15,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-009"", ""p00591""]",1024,1.0,32,low,p00591,False
2839,56.78,t09,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-039"", ""p00233""]",2048,0.6666666666666666,32,low,p00233,False
2840,56.800000000000004,t03,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-083"", ""p00083""]",256,1.0,32,low,p00083,False
2841,56.82,t10,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-069"", ""p00554""]",512,0.8333333333333333,32,low,p00554,False
2842,56.84,t07,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-054"", ""p00151""]",1024,1.0,32,low,p00151,False
2843,56.86,t04,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-001"", ""p00292""]",2048,0.5,32,low,p00292,False
2844,56.88,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-019"", ""p00019""]",256,1.0,32,low,p00019,False
2845,56.9,t07,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-082"", ""p00567""]",512,1.0,32,low,p00567,False
2846,56.92,t13,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-090"", ""p00381""]",1024,0.6666666666666666,32,low,p00381,False
2847,56.94,t15,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-061"", ""p00255""]",2048,1.0,32,low,p00255,False
2848,56.96,t14,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-073"", ""p00558""]",256,0.8333333333333333,32,low,p00558,False
2849,56.980000000000004,t14,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-045"", ""p00142""]",512,0.8333333333333333,32,low,p00142,False
2850,57.0,t00,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-000"", ""p00000""]",1024,0.5,32,low,p00000,False
2851,57.02,t15,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-060"", ""p00351""]",2048,1.0,32,low,p00351,False
2852,57.04,t02,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-050"", ""p00050""]",256,0.8333333333333333,32,low,p00050,False
2853,57.06,t00,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-047"", ""p00144""]",512,0.5,32,low,p00144,False
2854,57.08,t11,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-010"", ""p00107""]",1024,1.0,32,low,p00107,False
2855,57.1,t02,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-050"", ""p00050""]",2048,0.8333333333333333,32,low,p00050,False
2856,57.120000000000005,t15,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-015"", ""p00015""]",256,1.0,32,low,p00015,False
2857,57.14,t03,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-046"", ""p00531""]",512,1.0,32,low,p00531,False
2858,57.160000000000004,t03,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-014"", ""p00499""]",1024,1.0,32,low,p00499,False
2859,57.18,t01,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-080"", ""p00177""]",2048,0.6666666666666666,32,low,p00177,False
2860,57.2,t06,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-020"", ""p00214""]",256,0.8333333333333333,32,low,p00214,False
2861,57.22,t06,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-034"", ""p00422""]",512,0.8333333333333333,32,low,p00422,False
2862,57.24,t02,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-033"", ""p00130""]",1024,0.8333333333333333,32,low,p00130,False
2863,57.26,t05,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-016"", ""p00501""]",2048,0.6666666666666666,32,low,p00501,False
2864,57.28,t11,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-089"", ""p00283""]",256,1.0,32,low,p00283,False
2865,57.300000000000004,t06,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-004"", ""p00198""]",512,0.8333333333333333,32,low,p00198,False
2866,57.32,t04,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-049"", ""p00340""]",1024,0.5,32,low,p00340,False
2867,57.34,t11,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-039"", ""p00427""]",2048,1.0,32,low,p00427,False
2868,57.36,t08,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-037"", ""p00328""]",256,0.5,32,low,p00328,False
2869,57.38,t08,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-039"", ""p00136""]",512,0.5,32,low,p00136,False
2870,57.4,t02,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-096"", ""p00290""]",1024,0.8333333333333333,32,low,p00290,False
2871,57.42,t14,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-090"", ""p00478""]",2048,0.8333333333333333,32,low,p00478,False
2872,57.44,t02,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-031"", ""p00322""]",256,0.8333333333333333,32,low,p00322,False
2873,57.46,t06,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-036"", ""p00230""]",512,0.8333333333333333,32,low,p00230,False
2874,57.480000000000004,t01,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-049"", ""p00049""]",1024,0.6666666666666666,32,low,p00049,False
